center,left,right,steering,throttle,reverse,speed
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_30_989.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_30_989.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_30_989.jpg,0.0,0.0,1.0,3.548131
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_057.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_057.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_057.jpg,0.0,0.0,1.0,3.745555
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_124.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_124.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_124.jpg,0.0,0.0,1.0,3.939907
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_194.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_194.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_194.jpg,0.2,0.0,1.0,4.191385
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_264.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_264.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_264.jpg,0.35,0.0,1.0,4.371492
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_331.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_331.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_331.jpg,0.5500001,0.0,1.0,4.600565
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_400.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_400.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_400.jpg,0.7,0.0,1.0,4.762857
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_470.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_470.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_470.jpg,0.9000002,0.0,1.0,4.963232
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_540.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_540.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_540.jpg,1.0,0.0,1.0,5.104489
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_607.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_607.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_607.jpg,1.0,0.0,1.0,5.264854
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_677.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_677.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_677.jpg,0.0,0.0,1.0,5.434083
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_744.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_744.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_744.jpg,0.1,0.0,1.0,5.534335
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_815.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_815.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_815.jpg,0.3,0.0,1.0,5.774508
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_882.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_882.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_882.jpg,0.45,0.0,1.0,5.939932
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_31_949.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_31_949.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_31_949.jpg,0.6500001,0.0,1.0,6.142066
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_020.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_020.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_020.jpg,0.8000001,0.0,1.0,6.280522
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_090.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_090.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_090.jpg,1.0,0.0,1.0,6.444491
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_158.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_158.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_158.jpg,1.0,0.0,1.0,6.583981
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_230.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_230.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_230.jpg,1.0,0.0,1.0,6.788129
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_298.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_298.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_298.jpg,1.0,0.0,1.0,6.943277
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_365.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_365.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_365.jpg,1.0,0.0,1.0,7.097961
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_435.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_435.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_435.jpg,1.0,0.0,1.0,7.302773
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_506.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_506.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_506.jpg,1.0,0.0,1.0,7.45518
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_575.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_575.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_575.jpg,0.0,0.0,1.0,7.549753
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_644.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_644.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_644.jpg,0.0,0.0,0.8583502,7.603748
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_714.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_714.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_714.jpg,0.0,0.0,0.6093556,7.732703
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_782.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_782.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_782.jpg,0.0,0.0,0.4331806,7.793538
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_850.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_850.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_850.jpg,0.0,0.0,0.1922635,7.814082
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_919.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_919.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_919.jpg,0.0,0.0,0.0065305,7.782772
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_32_989.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_32_989.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_32_989.jpg,0.0,0.0,0.0,7.716475
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_059.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_059.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_059.jpg,0.0,0.0,0.0,7.667
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_128.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_128.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_128.jpg,0.0,0.0,0.0,7.601528
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_196.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_196.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_196.jpg,0.0,0.0,0.0,7.552791
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_264.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_264.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_264.jpg,0.0,0.0,0.0,7.504364
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_334.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_334.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_334.jpg,0.0,0.0,0.0,7.440278
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_404.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_404.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_404.jpg,0.0,0.1682964,0.0,7.32543
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_473.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_473.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_473.jpg,0.0,0.4145262,0.0,6.966107
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_539.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_539.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_539.jpg,0.0,0.5921649,0.0,6.541086
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_608.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_608.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_608.jpg,0.0,0.8196263,0.0,5.774606
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_678.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_678.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_678.jpg,0.0,1.0,0.0,5.047699
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_746.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_746.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_746.jpg,0.0,1.0,0.0,4.276153
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_813.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_813.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_813.jpg,0.0,1.0,0.0,3.25944
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_880.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_880.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_880.jpg,0.0,1.0,0.0,2.548589
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_33_950.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_33_950.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_33_950.jpg,0.0,1.0,0.0,1.594186
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_020.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_020.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_020.jpg,0.0,1.0,0.0,0.8717481
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_091.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_091.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_091.jpg,0.0,1.0,0.0,0.02077523
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_160.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_160.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_160.jpg,0.0,1.0,0.0,0.6402371
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_228.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_228.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_228.jpg,0.0,0.7826329,0.0,1.334464
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_296.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_296.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_296.jpg,0.0,0.5922316,0.0,1.735876
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_363.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_363.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_363.jpg,0.0,0.4171188,0.0,1.972825
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_432.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_432.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_432.jpg,0.0,0.1843807,0.0,2.179925
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_502.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_502.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_502.jpg,0.0,0.3643171,0.0,2.40957
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_573.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_573.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_573.jpg,0.0,0.6075978,0.0,2.876843
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_644.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_644.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_644.jpg,-0.05,0.7938229,0.0,3.385384
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_710.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_710.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_710.jpg,-0.25,1.0,0.0,4.240947
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_778.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_778.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_778.jpg,-0.4,1.0,0.0,4.925537
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_846.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_846.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_846.jpg,-0.5500001,1.0,0.0,5.596486
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_915.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_915.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_915.jpg,-0.7500002,1.0,0.0,6.46385
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_34_983.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_34_983.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_34_983.jpg,-0.9000002,1.0,0.0,7.09014
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_051.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_051.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_051.jpg,-1.0,1.0,0.0,7.907978
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_120.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_120.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_120.jpg,-1.0,1.0,0.0,8.542646
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_188.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_188.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_188.jpg,-1.0,1.0,0.0,9.393017
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_259.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_259.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_259.jpg,0.0,1.0,0.0,9.992267
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_327.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_327.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_327.jpg,0.0,1.0,0.0,10.51795
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_396.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_396.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_396.jpg,0.0,1.0,0.0,11.34938
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_463.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_463.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_463.jpg,0.0,1.0,0.0,12.12977
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_531.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_531.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_531.jpg,0.0,1.0,0.0,12.88039
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_599.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_599.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_599.jpg,0.0,1.0,0.0,13.49753
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_667.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_667.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_667.jpg,-0.15,1.0,0.0,14.12692
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_735.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_735.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_735.jpg,-0.35,1.0,0.0,14.94241
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_808.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_808.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_808.jpg,-0.5500001,1.0,0.0,15.66031
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_877.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_877.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_877.jpg,-0.7,1.0,0.0,16.30607
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_35_948.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_35_948.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_35_948.jpg,-0.9000002,1.0,0.0,16.96926
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_019.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_019.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_019.jpg,-1.0,1.0,0.0,17.34135
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_089.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_089.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_089.jpg,-1.0,1.0,0.0,18.01884
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_157.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_157.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_157.jpg,-1.0,1.0,0.0,18.6796
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_226.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_226.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_226.jpg,-1.0,1.0,0.0,19.12724
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_298.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_298.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_298.jpg,0.0,1.0,0.0,19.9076
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_370.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_370.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_370.jpg,0.0,1.0,0.0,20.53246
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_437.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_437.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_437.jpg,0.0,1.0,0.0,21.09378
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_508.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_508.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_508.jpg,0.15,1.0,0.0,21.82403
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_580.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_580.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_580.jpg,0.3,1.0,0.0,22.31928
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_651.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_651.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_651.jpg,0.5000001,1.0,0.0,22.96263
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_720.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_720.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_720.jpg,0.6500001,1.0,0.0,23.4087
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_792.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_792.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_792.jpg,0.0,1.0,0.0,23.96993
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_858.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_858.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_858.jpg,0.0,1.0,0.0,24.49332
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_930.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_930.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_930.jpg,-0.1,1.0,0.0,25.22814
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_36_998.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_36_998.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_36_998.jpg,-0.25,1.0,0.0,25.745
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_069.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_069.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_069.jpg,-0.45,1.0,0.0,26.36999
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_138.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_138.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_138.jpg,-0.6000001,1.0,0.0,26.78795
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_207.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_207.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_207.jpg,-0.8000001,1.0,0.0,27.27292
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_279.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_279.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_279.jpg,-0.9500002,1.0,0.0,27.58719
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_351.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_351.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_351.jpg,-1.0,1.0,0.0,28.0006
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_419.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_419.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_419.jpg,0.0,1.0,0.0,28.4284
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_490.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_490.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_490.jpg,0.0,1.0,0.0,29.07429
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_563.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_563.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_563.jpg,0.0,1.0,0.0,29.59354
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_631.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_631.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_631.jpg,0.0,1.0,0.0,30.18848
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_700.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_700.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_700.jpg,0.05,1.0,0.0,30.18832
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_772.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_772.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_772.jpg,0.25,1.0,0.0,30.17076
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_843.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_843.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_843.jpg,0.0,1.0,0.0,30.18112
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_916.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_916.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_916.jpg,0.0,1.0,0.0,30.18928
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_37_988.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_37_988.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_37_988.jpg,0.0,1.0,0.0,30.19003
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_38_063.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_38_063.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_38_063.jpg,0.0,1.0,0.0,30.19019
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_38_133.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_38_133.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_38_133.jpg,0.0,1.0,0.0,30.19027
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_38_206.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_38_206.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_38_206.jpg,0.0,1.0,0.0,28.58404
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_38_275.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_38_275.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_38_275.jpg,0.0,1.0,0.0,28.58332
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_38_345.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_38_345.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_38_345.jpg,0.0,1.0,0.0,28.50971
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_38_415.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_38_415.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_38_415.jpg,0.0,1.0,0.0,28.36035
